match_id,inning-batting,name,position,over-batsman,score,balls_bat,dots,ones,twos,threes,fours,sixes,out,balls_bowl,maidens,runs_bowled,wickets,bowler_extras,wicket_score,wicket_overs,wicket_no,wicket_bowler
654093,1,LJ Wright,1,0.1,13,12,6,3,1,0,2,0,stumped,0,0,0,0,0,20,2.5,1,MA Beer
654093,1,BJ Hodge,2,0.1,61,43,12,19,3,0,9,0,caught,0,0,0,0,0,114,14.1,5,AC Thomas
654093,1,Mohammad Hafeez,3,2.6,4,6,5,0,0,0,1,0,caught,18,0,21,0,1,28,4.5,2,MA Beer
654093,1,DJ Hussey,4,4.6,6,5,2,2,0,0,1,0,run out,0,0,0,0,0,51,7.3,3,PJ Cummins
654093,1,MP Stoinis,5,7.4,25,18,5,9,2,0,3,0,lbw,6,0,11,0,0,111,13.4,4,AC Voges
654093,1,PSP Handscomb,6,13.5,25,17,1,13,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0
654093,1,AR Keath,7,14.2,4,6,2,4,0,0,0,0,run out,0,0,0,0,0,122,15.6,6,AC Voges
654093,1,JW Hastings,8,16.1,13,13,3,5,1,0,0,1,0,24,0,20,3,0,0,0.0,0,0
654093,2,CJ Simmons,1,0.1,2,6,5,0,1,0,0,0,caught,0,0,0,0,0,2,0.6,1,DJ Worrall
654093,2,SM Whiteman,3,1.1,17,18,7,9,0,0,2,0,run out,0,0,0,0,0,38,7.3,3,JW Hastings
654093,2,MR Marsh,2,0.1,15,14,8,3,0,0,3,0,caught,0,0,0,0,0,29,5.3,2,JW Hastings
654093,2,AC Voges,4,5.4,30,29,11,13,2,0,3,0,caught,12,0,11,1,1,92,14.1,4,JW Hastings
654093,2,SM Katich,5,7.4,30,23,5,12,3,0,3,0,caught,0,0,0,0,0,108,16.4,7,CA Rose
654093,2,AJ Turner,6,14.2,1,3,2,1,0,0,0,0,bowled,0,0,0,0,0,94,14.6,5,JW Hastings
654093,2,PJ Cummins,7,15.1,7,4,1,1,1,0,1,0,caught,24,0,35,0,1,103,15.6,6,DJ Worrall
654093,2,JP Behrendorff,8,16.1,26,16,3,8,2,0,2,1,caught,18,0,17,0,0,135,19.5,9,SM Boland
654093,2,AC Thomas,9,16.5,3,3,0,3,0,0,0,0,run out,24,0,25,1,1,120,18.2,8,JW Hastings
654093,2,GB Hogg,10,18.3,8,4,1,2,0,0,0,1,0,18,0,34,0,2,0,0.0,0,0
654093,2,MA Beer,11,19.6,0,0,0,0,0,0,0,0,0,24,0,27,2,0,0,0.0,0,0
654093,1,DJ Worrall,0,0.0,0,0,0,0,0,0,0,0,0,24,0,29,2,0,0,0.0,0,0
654093,1,SM Boland,0,0.0,0,0,0,0,0,0,0,0,0,24,0,33,1,1,0,0.0,0,0
654093,1,CA Rose,0,0.0,0,0,0,0,0,0,0,0,0,24,0,25,1,0,0,0.0,0,0
829761,1,RV Uthappa,1,0.1,32,31,18,6,2,0,4,1,lbw,0,0,0,0,0,63,8.6,2,A Mishra
829761,1,G Gambhir,2,0.1,12,10,4,4,0,0,2,0,caught,0,0,0,0,0,38,4.3,1,Z Khan
829761,1,MK Pandey,3,4.4,22,19,7,8,2,0,1,1,bowled,0,0,0,0,0,82,11.4,3,Yuvraj Singh
829761,1,PP Chawla,4,9.1,22,19,6,8,2,0,1,1,caught,24,0,32,4,0,108,14.5,4,JA Morkel
829761,1,YK Pathan,5,11.5,42,24,6,8,2,0,3,3,caught,0,0,0,0,0,153,18.6,6,Imran Tahir
829761,1,AD Russell,6,14.6,9,5,3,1,0,0,1,0,caught,24,0,23,1,1,128,16.4,5,Imran Tahir
829761,1,SA Yadav,7,16.5,7,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
829761,1,J Botha,8,19.1,17,5,0,1,0,0,4,0,run out,6,0,14,0,0,170,19.6,7,Z Khan
829761,2,MK Tiwary,1,0.1,25,27,16,7,0,0,3,1,caught,0,0,0,0,0,63,9.5,1,PP Chawla
829761,2,SS Iyer,2,0.1,40,36,15,14,1,0,3,2,bowled,0,0,0,0,0,71,10.6,2,GB Hogg
829761,2,JP Duminy,3,9.6,25,17,2,11,0,0,2,1,caught,6,0,16,0,0,111,15.3,5,PP Chawla
829761,2,KM Jadhav,4,11.1,10,6,1,4,0,0,0,1,caught,0,0,0,0,0,96,13.2,3,PP Chawla
829761,2,Yuvraj Singh,5,13.3,0,3,3,0,0,0,0,0,caught,12,0,14,1,0,96,13.5,4,PP Chawla
829761,2,AD Mathews,6,13.6,22,14,4,6,1,0,2,1,bowled,12,0,13,0,0,143,18.6,6,AD Russell
829761,2,SS Tiwary,7,15.4,24,15,5,6,0,0,3,1,0,0,0,0,0,0,0,0.0,0,0
829761,2,JA Morkel,8,19.1,5,2,0,1,0,0,1,0,0,18,0,24,1,1,0,0.0,0,0
829761,2,Z Khan,0,0.0,0,0,0,0,0,0,0,0,0,24,0,32,1,2,0,0.0,0,0
829761,2,A Mishra,0,0.0,0,0,0,0,0,0,0,0,0,24,0,20,1,0,0,0.0,0,0
829761,2,Imran Tahir,0,0.0,0,0,0,0,0,0,0,0,0,24,0,44,2,2,0,0.0,0,0
829761,1,UT Yadav,0,0.0,0,0,0,0,0,0,0,0,0,24,0,26,0,3,0,0.0,0,0
829761,1,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,24,0,29,0,1,0,0.0,0,0
829761,1,GB Hogg,0,0.0,0,0,0,0,0,0,0,0,0,18,0,27,1,0,0,0.0,0,0
571247,1,DLR Smith,1,0.1,1,6,6,0,0,0,0,0,caught,0,0,0,0,0,8,1.2,1,BE Young
571247,1,SNJ O'Keefe,2,0.1,4,5,4,0,0,0,1,0,run out,18,0,17,1,2,10,2.2,2,SW Tait
571247,1,BJ Haddin,3,1.3,22,30,13,14,2,0,1,0,caught,0,0,0,0,0,73,11.6,3,MJ Johnston
571247,1,SPD Smith,4,2.3,58,42,9,22,5,0,5,1,run out,12,0,16,0,0,114,16.5,4,KW Richardson
571247,1,MC Henriques,5,12.1,32,26,9,10,1,0,2,2,bowled,0,0,0,0,0,129,18.5,5,SW Tait
571247,1,BMAJ Mendis,6,16.6,5,4,2,1,0,0,1,0,lbw,0,0,0,0,0,130,18.7,6,SW Tait
571247,1,DJ Thornely,7,18.6,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
571247,1,B Lee,8,19.1,2,3,1,2,0,0,0,0,0,24,0,31,0,1,0,0.0,0,0
571247,2,M Klinger,1,0.1,53,51,22,19,4,0,5,1,stumped,0,0,0,0,0,125,15.2,1,SNJ O'Keefe
571247,2,TP Ludeman,2,0.1,71,44,13,15,5,0,7,3,0,0,0,0,0,0,0,0.0,0,0
571247,2,MJ Johnston,3,15.3,3,1,0,0,0,1,0,0,0,18,0,22,1,0,0,0.0,0,0
571247,2,KW Richardson,0,0.0,0,0,0,0,0,0,0,0,0,24,0,30,0,3,0,0.0,0,0
571247,2,BE Young,0,0.0,0,0,0,0,0,0,0,0,0,18,0,11,1,0,0,0.0,0,0
571247,2,SW Tait,0,0.0,0,0,0,0,0,0,0,0,0,18,0,11,2,2,0,0.0,0,0
571247,2,CJ Boyce,0,0.0,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0.0,0,0
571247,2,J Botha,0,0.0,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0.0,0,0
571247,2,KA Pollard,0,0.0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0.0,0,0
571247,1,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,24,0,26,0,1,0,0.0,0,0
571247,1,LW Feldman,0,0.0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0.0,0,0
571247,1,JK Lalor,0,0.0,0,0,0,0,0,0,0,0,0,12,0,23,0,0,0,0.0,0,0
533297,1,J Charles,1,0.1,10,13,8,2,0,0,2,0,caught,0,0,0,0,0,16,2.6,1,MA Starc
533297,1,CH Gayle,2,0.1,79,41,10,17,1,0,5,6,0,0,0,0,0,0,0,0.0,0,0
533297,1,MN Samuels,3,2.7,26,20,9,6,0,0,2,2,bowled,18,0,25,1,1,57,7.2,2,PJ Cummins
533297,1,DJ Bravo,4,7.3,37,31,12,13,1,0,1,3,caught,0,0,0,0,0,140,15.5,3,PJ Cummins
533297,1,KA Pollard,5,15.6,38,15,3,2,3,0,3,3,caught,6,0,6,2,0,205,19.6,4,XJ Doherty
533297,2,DA Warner,1,0.1,1,3,2,1,0,0,0,0,bowled,0,0,0,0,0,2,0.6,1,S Badree
533297,2,SR Watson,2,0.1,7,9,5,3,0,0,1,0,bowled,24,0,35,0,0,29,4.3,3,S Badree
533297,2,MEK Hussey,3,1.1,18,12,6,1,1,1,3,0,caught and bowled,0,0,0,0,0,22,3.1,2,MN Samuels
533297,2,CL White,4,3.2,5,6,2,3,1,0,0,0,caught,0,0,0,0,0,42,6.1,4,R Rampaul
533297,2,GJ Bailey,5,4.4,63,29,7,9,3,0,6,4,caught,0,0,0,0,0,111,13.2,7,KA Pollard
533297,2,DJ Hussey,6,6.2,0,2,2,0,0,0,0,0,caught and bowled,12,0,22,0,0,42,6.3,5,R Rampaul
533297,2,MS Wade,7,6.4,1,5,4,1,0,0,0,0,caught,0,0,0,0,0,43,7.2,6,SP Narine
533297,2,PJ Cummins,8,7.3,13,15,6,5,2,0,1,0,caught,24,0,35,2,1,111,13.3,8,KA Pollard
533297,2,MA Starc,9,13.3,2,5,2,2,0,0,0,0,bowled,24,0,29,1,3,131,16.4,10,R Rampaul
533297,2,GB Hogg,10,13.4,7,7,2,3,2,0,0,0,stumped,18,0,21,0,0,121,15.1,9,SP Narine
533297,2,XJ Doherty,11,15.2,9,7,4,0,1,1,1,0,0,18,0,48,1,0,0,0.0,0,0
533297,1,S Badree,0,0.0,0,0,0,0,0,0,0,0,0,24,0,27,2,0,0,0.0,0,0
533297,1,R Rampaul,0,0.0,0,0,0,0,0,0,0,0,0,22,0,15,3,1,0,0.0,0,0
533297,1,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,18,0,17,2,0,0,0.0,0,0
533297,1,AD Russell,0,0.0,0,0,0,0,0,0,0,0,0,6,0,25,0,0,0,0.0,0,0
533297,1,DJG Sammy,0,0.0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0.0,0,0
548376,1,S Dhawan,1,0.1,5,4,2,1,0,0,1,0,bowled,0,0,0,0,0,6,0.6,1,Z Khan
548376,1,PA Reddy,2,0.1,7,11,6,3,2,0,0,0,caught,0,0,0,0,0,19,3.4,2,R Vinay Kumar
548376,1,KC Sangakkara,3,1.1,15,22,10,11,0,0,1,0,caught,0,0,0,0,0,51,11.1,4,M Muralitharan
548376,1,CL White,4,3.5,1,5,4,1,0,0,0,0,caught,0,0,0,0,0,20,4.2,3,P Parameswaran
548376,1,JP Duminy,5,4.3,74,53,20,20,4,0,4,5,caught,0,0,0,0,0,122,18.5,5,Z Khan
548376,1,PA Patel,6,11.2,16,21,6,10,1,0,1,0,caught,0,0,0,0,0,132,19.6,6,R Vinay Kumar
548376,1,A Ashish Reddy,7,18.6,4,4,1,2,1,0,0,0,bowled,24,0,24,3,1,132,19.7,7,R Vinay Kumar
548376,2,CH Gayle,1,0.1,27,10,3,1,1,0,3,2,bowled,0,0,0,0,0,30,2.5,1,DW Steyn
548376,2,TM Dilshan,2,0.1,4,12,9,2,1,0,0,0,lbw,6,0,5,0,1,36,4.3,2,DW Steyn
548376,2,V Kohli,3,2.6,42,40,20,14,1,0,2,3,caught,0,0,0,0,0,103,15.6,5,A Ashish Reddy
548376,2,SS Tiwary,4,4.4,30,27,9,12,4,0,1,1,caught,0,0,0,0,0,111,18.1,7,V Pratap Singh
548376,2,AB de Villiers,5,5.4,4,11,7,4,0,0,0,0,caught,0,0,0,0,0,55,9.2,3,A Mishra
548376,2,MA Agarwal,6,9.3,1,2,1,1,0,0,0,0,bowled,0,0,0,0,0,57,9.5,4,A Mishra
548376,2,Z Khan,7,16.1,0,4,4,0,0,0,0,0,bowled,24,0,30,2,0,104,16.5,6,DW Steyn
548376,2,R Vinay Kumar,8,16.6,7,7,3,3,0,0,1,0,caught,24,0,20,3,2,120,19.2,8,A Ashish Reddy
548376,2,HV Patel,9,18.2,5,5,0,5,0,0,0,0,0,24,0,26,0,0,0,0.0,0,0
548376,2,M Muralitharan,10,19.3,0,1,1,0,0,0,0,0,caught,24,0,29,1,1,121,19.4,9,A Ashish Reddy
548376,2,P Parameswaran,11,19.5,0,1,1,0,0,0,0,0,0,18,0,12,1,0,0,0.0,0,0
548376,1,DW Steyn,8,19.7,0,0,0,0,0,0,0,0,0,24,0,8,3,0,0,0.0,0,0
548376,1,MS Gony,0,0.0,0,0,0,0,0,0,0,0,0,24,0,36,0,2,0,0.0,0,0
548376,1,V Pratap Singh,0,0.0,0,0,0,0,0,0,0,0,0,24,0,26,1,0,0,0.0,0,0
548376,1,A Mishra,0,0.0,0,0,0,0,0,0,0,0,0,24,0,26,2,0,0,0.0,0,0
548320,1,R Dravid,1,0.1,28,27,15,6,1,0,5,0,caught,0,0,0,0,0,49,8.2,3,Shakib Al Hasan
548320,1,AM Rahane,2,0.1,19,16,6,7,0,0,3,0,caught,0,0,0,0,0,45,6.1,1,Shakib Al Hasan
548320,1,AL Menaria,3,6.2,1,6,5,1,0,0,0,0,run out,6,0,3,1,0,48,7.5,2,YK Pathan
548320,1,SP Goswami,4,7.6,24,22,7,12,1,0,1,1,caught,0,0,0,0,0,108,16.4,4,Shakib Al Hasan
548320,1,OA Shah,5,8.3,35,33,13,15,2,0,3,0,stumped,0,0,0,0,0,113,18.1,5,SP Narine
548320,1,BJ Hodge,6,16.5,12,9,3,4,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0
548320,1,J Botha,7,18.2,6,7,3,2,0,0,1,0,0,24,0,21,1,1,0,0.0,0,0
548320,2,JH Kallis,1,0.1,31,38,17,17,1,0,3,0,lbw,18,0,26,0,0,70,10.5,2,J Botha
548320,2,G Gambhir,2,0.1,11,11,6,3,0,0,2,0,run out,0,0,0,0,0,22,3.6,1,A Singh
548320,2,MS Bisla,3,4.1,30,29,10,13,2,0,3,0,caught,0,0,0,0,0,94,14.5,3,AL Menaria
548320,2,MK Tiwary,4,10.6,24,18,7,6,1,2,1,1,stumped,0,0,0,0,0,108,16.3,4,GB Hogg
548320,2,Shakib Al Hasan,5,14.6,16,10,2,4,1,0,1,1,caught,24,0,17,3,0,126,18.4,5,A Singh
548320,2,YK Pathan,6,16.4,7,7,3,3,0,0,1,0,0,18,0,18,0,1,0,0.0,0,0
548320,2,RN ten Doeschate,7,18.5,7,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
548320,2,L Balaji,0,0.0,0,0,0,0,0,0,0,0,0,24,0,24,0,3,0,0.0,0,0
548320,2,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,1,0,0,0.0,0,0
548320,2,R Bhatia,0,0.0,0,0,0,0,0,0,0,0,0,12,0,18,0,1,0,0.0,0,0
548320,1,A Singh,0,0.0,0,0,0,0,0,0,0,0,0,24,0,29,1,0,0,0.0,0,0
548320,1,AA Chavan,0,0.0,0,0,0,0,0,0,0,0,0,20,0,30,0,2,0,0.0,0,0
548320,1,GB Hogg,0,0.0,0,0,0,0,0,0,0,0,0,24,0,19,1,1,0,0.0,0,0
548320,1,SK Trivedi,0,0.0,0,0,0,0,0,0,0,0,0,18,0,24,0,1,0,0.0,0,0
754719,1,Q de Kock,1,0.1,0,2,2,0,0,0,0,0,caught,0,0,0,0,0,1,0.3,1,DE Bollinger
754719,1,RR Rossouw,3,0.4,12,8,5,0,0,0,3,0,caught and bowled,0,0,0,0,0,14,1.6,2,JP Faulkner
754719,1,RR Hendricks,2,0.1,18,22,11,8,1,0,2,0,stumped,0,0,0,0,0,46,8.4,3,CJ Boyce
754719,1,JP Duminy,4,2.1,49,51,21,21,5,0,3,1,caught,6,0,9,0,0,97,18.4,7,JP Faulkner
754719,1,F Behardien,5,8.5,5,10,5,5,0,0,0,0,stumped,0,0,0,0,0,60,12.2,4,CJ Boyce
754719,1,DA Miller,6,12.3,11,15,7,7,0,0,1,0,caught,0,0,0,0,0,90,16.6,5,JP Faulkner
754719,1,R McLaren,7,17.1,1,4,3,1,0,0,0,0,caught,6,0,16,0,0,92,17.5,6,PJ Cummins
754719,1,WD Parnell,8,17.6,2,6,4,2,0,0,0,0,0,22,1,12,2,1,0,0.0,0,0
754719,1,KJ Abbott,9,18.5,2,2,0,2,0,0,0,0,0,12,0,16,0,1,0,0.0,0,0
754719,2,BR Dunk,1,0.1,23,19,11,3,1,2,3,0,caught,0,0,0,0,0,43,4.5,1,WD Parnell
754719,2,AJ Finch,2,0.1,44,30,12,8,2,0,8,0,0,0,0,0,0,0,0,0.0,0,0
754719,2,SR Watson,3,4.6,30,23,9,8,1,0,5,0,caught,0,0,0,0,0,92,10.5,2,WD Parnell
754719,2,GJ Maxwell,4,10.6,0,2,2,0,0,0,0,0,caught,12,0,11,0,0,99,11.5,3,K Rabada
754719,2,CL White,5,11.6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
754719,2,DE Bollinger,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,1,1,0,0.0,0,0
754719,2,JP Faulkner,0,0.0,0,0,0,0,0,0,0,0,0,24,0,25,3,0,0,0.0,0,0
754719,2,SA Abbott,0,0.0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0.0,0,0
754719,2,PJ Cummins,0,0.0,0,0,0,0,0,0,0,0,0,24,1,11,1,0,0,0.0,0,0
754719,2,CJ Boyce,0,0.0,0,0,0,0,0,0,0,0,0,24,0,15,2,0,0,0.0,0,0
754719,1,K Rabada,0,0.0,0,0,0,0,0,0,0,0,0,18,0,24,1,1,0,0.0,0,0
754719,1,Imran Tahir,0,0.0,0,0,0,0,0,0,0,0,0,12,0,17,0,1,0,0.0,0,0
603244,1,Kycia A Knight,1,0.1,11,17,8,7,2,0,0,0,bowled,0,0,0,0,0,40,6.3,2,CR Seneviratna
603244,1,DJS Dottin,2,0.1,12,12,7,2,2,0,0,1,caught,7,0,10,0,3,15,2.4,1,LE Kaushalya
603244,1,SR Taylor,3,2.5,75,46,15,13,5,0,7,4,bowled,24,0,22,1,0,124,16.4,4,HASD Siriwardene
603244,1,Kyshona A Knight,4,6.4,3,6,2,3,0,0,0,0,lbw,0,0,0,0,0,61,8.4,3,HASD Siriwardene
603244,1,MR Aguilleira,5,8.5,21,25,6,17,2,0,0,0,caught,0,0,0,0,0,140,19.2,5,LE Kaushalya
603244,1,SF Daley,6,16.5,15,14,5,7,0,0,2,0,0,24,0,15,5,0,0,0.0,0,0
603244,2,AC Jayangani,1,0.1,0,4,3,0,0,0,0,0,bowled,0,0,0,0,0,2,0.5,1,SC Selman
603244,2,PM Weerakkody,2,0.1,18,24,12,8,1,0,2,0,caught,0,0,0,0,0,43,8.4,3,SF Daley
603244,2,HMD Rasangika,3,0.6,9,15,9,5,0,0,1,0,bowled,0,0,0,0,0,30,6.2,2,SC Selman
603244,2,HASD Siriwardene,4,6.3,46,38,12,14,4,0,6,0,caught,24,0,17,2,1,109,18.1,9,SR Taylor
603244,2,KADA Kanchana,5,8.5,2,7,5,2,0,0,0,0,caught,0,0,0,0,0,47,10.1,4,SF Daley
603244,2,LE Kaushalya,6,10.2,8,7,3,2,1,0,1,0,bowled,24,0,25,2,0,57,12.2,5,SF Daley
603244,2,SS Weerakkody,7,12.3,2,3,2,0,1,0,0,0,bowled,12,0,21,0,0,59,12.5,6,SF Daley
603244,2,MADD Surangika,8,12.6,0,1,1,0,0,0,0,0,lbw,0,0,0,0,0,59,12.6,7,SF Daley
603244,2,CR Seneviratna,9,13.1,2,4,2,2,0,0,0,0,caught,24,0,29,1,0,82,15.1,8,TD Smartt
603244,2,KDU Prabodhani,10,15.2,6,11,5,4,1,0,0,0,caught,18,0,20,0,0,111,19.3,10,SL Munroe
603244,2,I Ranaweera,11,18.2,0,4,4,0,0,0,0,0,0,18,0,25,0,0,0,0.0,0,0
603244,0,SA Campbelle,7,19.3,0,0,0,0,0,0,0,0,run out,0,0,0,0,0,140,19.3,6,LE Kaushalya
603244,0,NY McLean,8,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
603244,1,SC Selman,0,0.0,0,0,0,0,0,0,0,0,0,24,0,12,2,2,0,0.0,0,0
603244,1,TD Smartt,0,0.0,0,0,0,0,0,0,0,0,0,24,0,24,1,5,0,0.0,0,0
603244,1,SL Munroe,0,0.0,0,0,0,0,0,0,0,0,0,15,0,10,1,2,0,0.0,0,0
682947,1,HM Amla,1,0.1,56,37,12,10,5,0,6,2,caught,0,0,0,0,0,90,10.5,1,SCJ Broad
682947,1,Q de Kock,2,0.1,29,33,12,17,2,0,2,0,stumped,0,0,0,0,0,98,12.2,2,JC Tredwell
682947,1,AB de Villiers,3,10.6,69,27,3,9,3,0,9,3,0,0,0,0,0,0,0,0.0,0,0
682947,1,JP Duminy,4,12.3,5,5,1,3,1,0,0,0,run out,12,0,17,0,1,119,14.4,3,CJ Jordan
682947,1,DA Miller,5,14.5,19,15,6,5,0,0,2,1,caught,0,0,0,0,0,174,18.5,4,CJ Jordan
682947,1,JA Morkel,6,18.6,3,3,1,1,1,0,0,0,bowled,12,0,17,0,2,196,19.6,5,TT Bresnan
682947,2,AD Hales,1,0.1,38,21,6,6,1,0,6,1,caught,0,0,0,0,0,73,7.3,2,WD Parnell
682947,2,MJ Lumb,2,0.1,18,14,8,2,0,0,1,2,caught,0,0,0,0,0,46,4.5,1,WD Parnell
682947,2,MM Ali,3,4.6,10,10,3,4,1,0,1,0,caught,12,0,16,0,1,73,7.4,3,WD Parnell
682947,2,JC Buttler,5,7.5,34,24,4,12,4,0,2,1,caught,0,0,0,0,0,131,14.4,5,Imran Tahir
682947,2,EJG Morgan,4,7.4,14,14,4,8,1,0,1,0,caught,0,0,0,0,0,105,12.1,4,Imran Tahir
682947,2,RS Bopara,6,12.2,31,18,3,10,0,1,3,1,caught,12,0,12,0,1,175,19.1,7,DW Steyn
682947,2,CJ Jordan,7,14.5,16,14,4,8,0,0,2,0,caught,18,0,27,1,3,167,18.3,6,BE Hendricks
682947,2,TT Bresnan,8,18.4,17,4,0,1,0,0,1,2,0,18,0,28,1,0,0,0.0,0,0
682947,2,SCJ Broad,9,19.2,1,1,0,1,0,0,0,0,0,24,0,33,1,0,0,0.0,0,0
682947,2,JW Dernbach,0,0.0,0,0,0,0,0,0,0,0,0,18,0,40,0,4,0,0.0,0,0
682947,2,JC Tredwell,0,0.0,0,0,0,0,0,0,0,0,0,18,0,25,1,0,0,0.0,0,0
682947,1,BE Hendricks,0,0.0,0,0,0,0,0,0,0,0,0,24,0,48,1,2,0,0.0,0,0
682947,1,DW Steyn,0,0.0,0,0,0,0,0,0,0,0,0,24,0,42,1,2,0,0.0,0,0
682947,1,WD Parnell,0,0.0,0,0,0,0,0,0,0,0,0,24,0,28,3,3,0,0.0,0,0
682947,1,Imran Tahir,0,0.0,0,0,0,0,0,0,0,0,0,24,0,27,2,0,0,0.0,0,0
635658,1,H Davids,1,0.1,1,8,6,1,0,0,0,0,lbw,6,0,7,0,0,12,3.5,2,SMSM Senanayake
635658,1,Q de Kock,2,0.1,5,7,5,1,0,0,1,0,lbw,0,0,0,0,0,6,1.2,1,SMSM Senanayake
635658,1,F du Plessis,3,1.3,8,11,6,4,0,0,1,0,bowled,0,0,0,0,0,23,5.3,3,SMSM Senanayake
635658,1,JP Duminy,4,3.6,51,52,17,27,3,0,3,1,caught,24,0,18,3,0,113,19.5,6,BAW Mendis
635658,1,AB de Villiers,5,5.4,15,16,7,7,0,0,2,0,caught,0,0,0,0,0,50,10.2,4,AD Mathews
635658,1,DA Miller,6,10.3,25,24,6,15,2,0,0,1,caught,0,0,0,0,0,106,18.5,5,SL Malinga
635658,1,D Wiese,7,18.6,3,2,0,1,1,0,0,0,0,6,0,7,0,1,0,0.0,0,0
635658,2,MDKJ Perera,1,0.1,11,14,9,1,1,0,2,0,caught,0,0,0,0,0,15,3.1,1,M Morkel
635658,2,TM Dilshan,2,0.1,9,19,10,9,0,0,0,0,caught,18,0,15,0,0,44,9.2,3,JP Duminy
635658,2,LD Chandimal,3,3.2,8,8,6,0,0,0,2,0,caught,0,0,0,0,0,25,4.4,2,LL Tsotsobe
635658,2,KC Sangakkara,4,4.5,59,53,23,19,2,0,9,0,0,0,0,0,0,0,0,0.0,0,0
635658,2,AD Mathews,5,9.3,4,7,3,4,0,0,0,0,caught and bowled,24,0,13,1,0,72,13.4,4,JP Duminy
635658,2,BMAJ Mendis,6,13.5,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,72,13.5,5,JP Duminy
635658,2,HDRL Thirimanne,7,13.6,5,9,4,5,0,0,0,0,caught,0,0,0,0,0,90,16.6,6,Imran Tahir
635658,2,NLTC Perera,8,17.1,0,3,3,0,0,0,0,0,caught,6,0,11,0,0,91,17.5,7,M Morkel
635658,2,SMSM Senanayake,9,17.6,0,4,4,0,0,0,0,0,caught,24,0,13,3,1,95,18.4,8,WD Parnell
635658,2,SL Malinga,10,18.5,0,2,2,0,0,0,0,0,caught,24,0,24,1,1,95,18.6,9,WD Parnell
635658,1,WD Parnell,8,19.6,0,0,0,0,0,0,0,0,0,18,1,7,2,1,0,0.0,0,0
635658,2,BAW Mendis,11,19.1,0,0,0,0,0,0,0,0,0,24,0,32,1,0,0,0.0,0,0
635658,1,LL Tsotsobe,0,0.0,0,0,0,0,0,0,0,0,0,18,0,11,1,0,0,0.0,0,0
635658,1,M Morkel,0,0.0,0,0,0,0,0,0,0,0,0,24,0,25,2,3,0,0.0,0,0
635658,1,Imran Tahir,0,0.0,0,0,0,0,0,0,0,0,0,24,0,21,1,1,0,0.0,0,0
533280,1,Mohammad Hafeez,1,0.1,43,38,13,15,4,0,2,2,bowled,24,0,15,0,0,123,13.5,2,JEC Franklin
533280,1,Imran Nazir,2,0.1,25,16,7,3,1,0,5,0,caught and bowled,0,0,0,0,0,47,5.4,1,TG Southee
533280,1,Nasir Jamshed,3,5.5,56,35,9,16,4,0,2,4,caught,0,0,0,0,0,134,15.4,4,DL Vettori
533280,1,Kamran Akmal,4,13.6,3,3,1,1,1,0,0,0,caught,0,0,0,0,0,129,14.5,3,JDP Oram
533280,1,Umar Akmal,5,14.6,23,15,6,5,0,0,3,1,caught,0,0,0,0,0,159,18.4,5,JDP Oram
533280,1,Shoaib Malik,6,15.5,9,7,1,5,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
533280,1,Shahid Afridi,7,18.5,12,6,2,0,2,0,2,0,caught,24,0,28,1,2,177,19.7,6,TG Southee
533280,2,RJ Nicol,1,0.1,33,28,10,9,3,0,3,1,bowled,0,0,0,0,0,53,6.4,1,Shahid Afridi
533280,2,KS Williamson,2,0.1,15,13,4,7,0,0,2,0,run out,0,0,0,0,0,54,7.2,2,Mohammad Hafeez
533280,2,BB McCullum,3,6.5,32,31,14,10,0,0,4,1,bowled,0,0,0,0,0,108,15.1,4,Umar Gul
533280,2,DL Vettori,4,7.3,18,16,4,8,3,0,1,0,caught,24,0,23,1,0,102,14.1,3,Saeed Ajmal
533280,2,JDP Oram,5,14.2,11,7,3,1,1,0,2,0,bowled,24,0,43,2,1,122,16.2,5,Saeed Ajmal
533280,2,LRPL Taylor,6,15.2,26,11,0,6,1,0,3,1,run out,0,0,0,0,0,156,18.4,7,Umar Gul
533280,2,JEC Franklin,7,16.3,13,6,1,3,0,0,1,1,caught,6,0,6,1,1,143,17.5,6,Sohail Tanvir
533280,2,TG Southee,9,18.5,1,3,2,1,0,0,0,0,caught,24,0,29,2,2,160,19.3,8,Saeed Ajmal
